120T	90T	82T	115T	119T	24T	39T	66T	87T	47T	31T	103T	113T	88T	10T	9T	101T	65T	5T	75T	18T	92T	71T	85T	73T	99T	45T	124T	40T	17T	2T	58T	29T	38T	97T	11T	93T	111T	56T	96T	32T	77T	78T	19T	12T	81T	20T	79T	27T	68T	13T	6T	86T	25T	48T	102T	108T	112T	36T	41T	117T	14T	60T	105T	106T	30T	49T	28T	83T	114T	122T	110T	1T	51T	52T	34T	54T	7T	107T	16T	15T	80T	23T	59T	95T	123T	94T	55T	121T	35T	118T	72T	63T	100T	104T	64T	50T	74T	22T	43T	98T	109T	69T	89T	70T	3T	67T	57T	37T	62T	26T	91T	21T	33T	42T	44T	53T	76T	8T	116T	84T	4T	46T	61T
IFNG_score_21050467	0.0938548713942672	0.164188633525091	0.071393689133068	0.0715288106490773	0.05026006870914	0.0101762688836911	0.0509074367471785	0.00978943651157127	0.0503114945757079	0.0764202539449836	-0.0077812875571661	0.0589066725204391	0.0348485913417778	0.170670154201838	0.134937510928864	0.0748141158722288	0.12471718627797	-0.0584782618028096	0.0649900358375304	0.0430440127312994	0.185629579914059	0.130452099737852	0.104948878511571	0.121030208456998	0.0916792589645757	0.092808645228409	0.109174673294755	0.067491596013552	0.147884501456759	0.148469532656219	0.152128017656936	0.140616042697949	0.0799766768236911	0.0773748761387445	0.0944318117381417	0.108635300929361	0.134759550763053	0.148974303348398	0.0627484568559231	0.111656550181556	-0.0222181486907073	-0.015808105146843	0.031740688026142	0.134125428143464	0.0109741010911759	0.0370201202504013	0.28648804946992	0.248210888826497	0.252594985817949	0.264302118422762	0.268492423860906	0.143459368521499	0.265270730276572	0.216842586097844	0.186641558281307	0.13002007614696	0.124611961442714	0.222581351903233	0.216881885572207	0.143930140330034	0.235205039954422	0.163277562238187	0.237204628938959	0.213976740783697	0.0666641316259525	0.171288985562742	0.158877822325315	0.158638245798552	0.166005971747814	0.122607371010997	0.149564786314854	0.214003521584289	0.184337264527588	0.125883143820328	0.176303509051588	0.183589087108232	0.142476314357893	0.102448751172294	0.0378262460746596	0.162638210042991	-0.0390961601273367	-0.0421755723617539	-0.0507306432304905	0.114869882829371	0.0649126814485955	-0.0250083962567259	0.107744400998827	0.0352174794906732	0.0515018820009711	0.148054627182004	0.152591166982149	0.169569259334223	0.0799823372010483	0.0485889501751908	0.0307046802983595	0.0546057947937269	0.136527233252518	0.126370289060516	0.142706823366418	0.099472911145591	0.224656332120568	-0.0867739151170078	-0.113419602402192	-0.0294946704649135	0.0125495508168079	-0.0526564739151607	-0.0347817872276165	-0.0646044071075168	-0.0234301853088181	-0.0229766300372269	-0.0497511177193583	0.0265414041878536	0.00948853202935105	-0.0209841502324751	-0.0332255197837425	0.00931236111540468	-0.0286595094578699	-0.0167440166894928	-0.0126418494780762	0.0795808029258292	-0.0123846752164201	0.0016422118348508	0.0402360858641949	0.00282453108346483
TGFB_score_21050467	0.0922427683055909	0.0827401300031528	-0.0411174954621974	0.0565935852590276	0.0485767189536853	0.133948999544335	0.0367527026421972	0.0853619886646997	0.059138702634483	0.213019215719032	0.167206106047411	0.0422889869796113	0.140406225552566	-0.0123900434236972	0.0704039321599367	0.134964959706375	-0.0646809987659211	-0.0369483721962164	0.106217373304796	-0.0265945473700589	-0.0419709862224612	-0.0533448229666178	-0.0146020044603271	-0.0746333144895396	0.0559056131367565	0.0170618598986977	0.061952441048038	0.0192354743799607	0.137156523190255	0.21629960253501	0.164268196855434	0.178741637162078	0.0483006392119331	0.173900973292909	0.170269759953138	0.249910397123781	0.173166426935294	0.146757908157491	0.254000248668724	0.148879809858319	0.0134765743633618	0.101273021175745	0.147103142397657	0.141824492154985	0.0629373279971712	-0.0285235972370337	-0.200845186392367	-0.194811274763554	-0.0291521545156958	-0.023677701215192	0.20786251000055	0.0916376350339496	5.07597974947437e-05	-0.08867353858127	0.0617645188838215	0.0255620779781655	-0.0619376963564769	0.16653336816427	0.0606801304358696	0.0959335459832371	0.0657363776022249	0.04945968367875	0.123982899707093	0.117645011983505	0.165884376873784	0.0949666851816341	0.144844552863537	-0.03103738376447	0.0677967478201962	-0.100771946889296	-0.0314260672302724	-0.0103613084554934	-0.00936851905424825	0.101468141316856	0.0426802030932291	0.075559315346017	0.031309399968933	0.0757730949997777	0.0143877280230692	0.015361377113271	0.0814101109317388	-0.0123590285016006	0.136441376038622	0.211940458353715	0.167172294064208	0.16774278373233	0.167096988071257	0.0788449827890335	0.229549712246029	0.14159126828607	0.0410353553630936	0.033856222841769	0.016971071859521	0.110495019625341	0.190613753266822	0.0640941930050424	-0.0670363460439511	-0.0879074546389068	0.112510192137539	0.0598478943841434	0.180206679408246	-0.109806408935939	-0.161153703314381	-0.0222920159067137	-0.117161218784721	-0.0428872003583957	-0.0885991691900437	0.0893981130414782	0.0738716915559046	0.0270478002685054	0.0567139693860893	0.0556176961229482	0.0466894952954695	0.0148734503967112	0.00350214386220196	0.0763920653501661	0.031801038426602	0.116225482326252	0.0884566330103816	0.120793215540668	0.010936929027003	-0.134007014574208	-0.0453099523489785	-0.123403398879272
Immune_NSCLC_score	-0.0938446546868889	0.0578842336929384	0.0484442576647522	0.0132861469232384	0.0756085140405795	0.108175425804425	0.087271362303181	0.0419017513089249	-0.0629916800880517	0.0778467686256985	0.0895179383756451	0.0983197847508577	0.0576941212454123	-0.00798139833247871	-0.0241310261194855	-0.135800785642211	-0.0320428724489841	-0.00261932349382977	-0.0167323610666171	-0.0361155158185959	-0.100083240013481	0.0543760476831801	-0.052503499478915	0.0919953474243285	-0.114781355569813	0.113606257492366	-0.0294562437565695	0.0986913335612639	0.0158513734542778	-0.00961485019948286	0.0665224272119055	0.0387938817042915	0.0926859910588666	0.16380965865357	0.13727616517639	0.0784932702987507	0.0974445639044536	0.263392337910607	0.0729603828166071	0.104360166142117	0.239088878823432	0.1209298380074	0.128732880365352	0.0494752018751706	0.0404147528305235	0.13531130254439	0.0396137858973825	0.124297851468618	0.104081813190817	0.189882375891802	0.0289307294355032	0.0829531713464007	0.00747446099710419	0.132036119498953	0.00752333206037974	0.101067306778683	0.106641345492236	0.188493550222283	0.19124927428959	-0.00162894704102854	0.069241783271165	0.0838793760314854	0.0918922773685125	0.00190700727055947	0.0728717097340049	0.00920155595889009	-0.0836857433374228	0.188013017739327	0.178660812606162	0.122829894602563	0.147930431005982	0.184239575082169	0.189404798859734	0.105084336733319	0.122249714702942	0.0972875655257954	0.141099416619516	0.115182786620947	0.102072183189484	0.186587046626168	0.0201281992551222	0.0219328686050918	0.051802412615063	-0.0332545071414974	0.0428821148489009	-0.0021411356342842	0.155399225692419	0.0699263000204607	0.124332251928781	0.265656529936429	0.0827123597414274	-0.00270324384937136	0.0509996351862314	0.0907089359386038	-0.00193177106842831	-0.0355137383165846	-0.0486488992329172	-0.0298323552748506	0.0540150016416584	-0.0697592602532289	0.0361496821857499	-0.0609549841927083	-0.00573459012730458	-0.0307012197897999	-0.12063287489499	-0.0352004668677777	-0.0788985737127369	-0.147448373759869	-0.00569007269472839	-0.116878798990372	-0.113786533653194	0.0221351621534298	0.0228501525784443	0.00740291188482982	-0.127353804309928	0.0704246832593469	-0.0297449160491631	-0.115997790825095	-0.118921371129633	0.00402827168126851	0.0196021236830527	0.0897508047703549	-0.0482503994353112	0.0885392668060574
CHANG_CORE_SERUM_RESPONSE_UP	0.130069362385673	0.0124790362062659	0.0672221989865665	0.0888957049917481	0.0813975570560556	0.0259335187280997	0.156931393104874	0.124767952926697	0.109837517128128	-0.0456080647700223	0.121122456509884	0.164684937896011	0.11640984964727	0.179246401167926	0.136441607084805	0.15116695660266	0.163778380735994	0.154519610501964	0.141543210192895	0.130401174310839	0.0519557259361342	0.0715551713839034	0.169216187581244	0.138251260013699	0.043799144661428	0.142100446982274	0.0526213854733498	0.0537110247581239	0.00354091247902532	0.129298627961851	0.0460553514476645	0.0360440258154539	0.0443485955162449	0.0405227692415685	0.0701679571536579	-0.0159551320666017	0.0149323558126432	0.0305172206316536	-0.0342458018236727	0.0190185824299391	0.0122423272029141	0.0150931812329543	0.0178544943901754	0.0437512953606545	0.0313968925269951	0.0564493633601764	0.109891152793754	0.0545470520074364	0.0593703709135336	0.0902970904264293	0.0507644449247789	0.10424859160959	0.134879676408299	0.0678391038337292	0.0081478289273213	0.130817913298214	0.0634231933276735	0.0743328340380171	0.0586204875524921	0.0393306331591127	0.170520394842282	0.122035193187397	0.149122522548604	0.125123567446753	0.137615985581569	0.0980280655505728	0.0456205645254531	0.043515908439689	0.0637232267165813	0.0654513687231448	0.0777654810054166	0.0680946737285462	0.0046948027792414	0.0029856787670036	0.0152895351802861	-0.0118589108937766	0.0764117742682111	0.100761762386435	0.072668434544022	0.0622706123073746	-0.0491214845755178	0.101737748679491	-0.0250377460796122	0.0854638267814742	0.086394053403157	-0.0185922911494239	-0.0381524315201775	0.0224406502644658	0.0141905208655853	0.0324329401297644	0.0712713485504218	0.0528728033632831	0.123886229183454	0.0908201268508552	0.122976063528355	0.153057378835899	0.149519690146056	0.0540539306373571	0.04141452846989	0.0178718151603191	0.0579027556184511	0.1042415029889	0.121280564308462	0.114145555382707	0.111810131562934	0.1126272537643	0.195775716412362	0.0213656344408659	0.145163704494004	0.153376196516621	0.150113138721787	0.0836834914501774	0.100156292974826	0.09107636833545	0.0660784397547413	0.0124830467050984	0.0765871161194322	0.120333042802283	0.0885163490572803	0.0612627002946657	0.119086808628845	0.153591600858503	0.0894786824895102	0.0781796030820625
CSR_Activated_15701700	0.0974140411287516	0.0100347617983351	0.0709670487117928	0.0666765134100647	0.0428824736960368	0.0372290999805931	0.0818299150919185	0.0637234866416866	0.0833874980830531	0.0197993984383021	0.0702960908294692	0.107805557490104	0.0821088259827795	0.101499683698103	0.0429183839275022	0.0907775731774686	0.0741646273348903	0.0525257995165723	0.0652430465703216	0.107775341779415	-0.0280486656379129	-0.00562470996234095	0.0789215605979048	0.0643736625439759	0.0366432304070926	0.067931880960214	0.000661011891201809	0.042832580883814	0.014737604912582	0.0801065690484295	0.0312102842695015	0.0351655873677416	0.0350252192321917	0.0695808143680457	0.0689821537619581	0.0613184085745822	0.0364257881854921	0.0542312369909316	0.073592721947148	0.0662101300686838	0.0190435948962079	0.0886391983654817	0.0866067554578933	0.0905234743278563	0.0655903967276996	0.0638792340961842	0.0266349165440184	0.0379671236260328	0.0257738869857322	0.0318744281638659	0.0541811645830209	0.019754774864375	0.075548276475565	0.034997252980234	-0.00625299767499203	0.0858502775164315	0.00921613936637803	0.0357766788724192	0.0344660871557929	0.0452727290630804	0.101349468800491	0.0636362516759889	0.100207548198619	0.0952315282745875	0.0801461008957845	0.0568496828486595	0.0377981673397459	0.0347419502179546	0.075978194409868	0.0287638342595914	0.0744487572784866	0.060397037644719	0.025618643481754	0.0520388721609879	0.0352667166915671	0.0254838376296506	0.0812543704692086	0.0496351621495338	0.0629675619612099	0.0290307598540573	0.0230031923562149	0.0984801325106551	0.0645012516946333	0.0765185865173285	0.0959487885301165	0.0952503166230062	0.0220767916533404	0.0519785991175119	0.102831355954616	0.0291078420249716	0.0473312456785759	0.0643573584674867	0.0837318459255132	0.088609317723936	0.103769971235948	0.0979814917966533	0.0896514592664953	0.0174930185538395	0.0549541102717006	0.0279887365637109	0.0441553731340715	0.08273852862207	0.0603784316923309	0.0921437675615633	0.0392624496931075	0.0261404596813495	0.0921174714739901	0.0413483267048104	0.0957547003655217	0.115292442673692	0.083005716344863	0.0395694904322948	0.0755335036219554	0.0662112111226124	0.0438885557100265	0.0156570265123273	0.0706951141399247	0.109984195364812	0.0604010168623195	0.0691302249222076	0.086088744417031	0.0627830481841979	0.0450565691398484	0.0234892375975499
KEGG_HEMATOPOIETIC_CELL_LINEAGE	-0.0431875524077978	-0.108439429548718	0.036767945168114	-0.000823660669860918	-0.0241896014723966	0.0443252964784184	0.0866645447872877	0.0143792405066018	0.0320213006903511	0.0449564763727186	0.0253941325964502	-0.012348370706682	0.0309769985895014	-0.00437847902216115	0.0408482843588339	0.0823951899418407	-0.00324250191802313	-0.130046274515653	0.0979500977466917	-0.0550754248767619	-0.0483017871322009	-0.0400530795227899	0.00026098881593016	-0.0979584697900004	-0.0105122020345252	0.00782534609044067	0.0309535580273122	-0.102651676662685	-0.0158592918936863	0.0579637060026081	0.0677271790470907	-0.0100433606059768	0.137237592446452	0.167701094796151	0.0575267873302919	0.116117234731615	0.0853210317790361	0.0406529566922645	0.194364267039319	0.128846393100794	0.156133187158929	0.223351030478073	0.207072398942193	0.229788934975997	-0.00765027196176787	0.00112018449519906	0.00452591098841218	0.0793337444826809	0.0205634745418489	-0.0397992194899304	0.133777605974327	0.0766401184978954	0.0408463390813252	-0.0507058650475952	0.0326057920022057	0.0334036106447238	0.0213664103018018	0.0645000127960542	0.0582885309695393	0.0955119483622866	0.0226629030624764	-0.0117666997593053	0.12729786463232	0.107054371842816	0.0197070833461941	0.0424989396566413	0.105610506972248	-0.00160641719013069	0.142971652385229	0.0930551940984839	0.155079106108286	0.167561972760305	0.162848371611724	0.0684428302945277	0.155188802822981	0.112620921924991	0.136575798694665	0.0979698907836198	0.112399734661649	0.0239006556293127	0.010600672155893	-0.0664578538750334	0.11729715858996	0.109351074864945	0.108464601388746	0.122284009603266	0.08937122284835	0.0600805598389547	0.123108766475281	0.00043149402265969	0.1420165330845	-0.00347485758376338	0.0383392077249324	0.120170554647284	0.122000216553027	-0.19185594787508	-0.136111329324673	-0.130087788681037	0.0155496052032379	0.0484713980663306	0.0674545260357281	-0.221436979524137	-0.294662175855596	-0.19762597658271	-0.232084527422143	-0.170505359831561	-0.209243502832025	-0.0414275580330075	-0.0121569385907117	-0.041878679005417	-0.123947344694513	-0.0785458083497373	-0.0401813011998154	0.0682837764880224	-0.0571671017870795	-0.0253339785546065	-0.033993879997375	0.00710416848172452	-0.00299038473893222	-0.0867916499520082	-0.0719921742409943	-0.033192996615871	-0.0796568786860893	-0.0426544335245246
IgG_19272155	-0.130907601796391	0.188074986277601	0.176221914863327	-0.202773315166458	0.180495274651166	-0.0397253998689968	-0.24903360347256	-0.0973898446935002	-0.296484958737763	0.2066710550462	-0.359949255610606	0.0437332863515558	0.120342375562761	-0.273103576932201	-0.348117577728005	-0.158373044248276	-0.183401274416617	-0.0188934687392885	-0.366114402792777	-0.371937041069337	-0.282874346227273	-0.148898460695174	-0.163898643581518	0.133798652802124	-0.345505241905991	-0.357597193131182	-0.305940141224886	-0.199856360907676	-0.339401820501659	0.146823242578732	-0.194603113927923	0.0800495023423078	0.144424755174281	0.402696661964987	0.410312259427817	0.263209022734966	0.225402980069154	0.458867545833219	0.230338601259196	0.306956987121393	0.362130848312029	0.372994227435721	0.386002225510709	-0.375333714469925	-0.077323380638891	0.173340374232824	-0.21731134014007	-0.352457115854847	0.133309210864308	0.0535594854272724	-0.436160905922893	-0.415898691827908	-0.000484252079256843	-0.0426944226443236	-0.11523530719113	-0.0494779578637347	0.0178502958361497	0.284914246966311	0.0630027964222437	0.195358794930563	0.0691196860965029	-0.396653158169047	0.0349091572871972	-0.352592567265653	-0.303791766480774	-0.260724981339772	-0.363389903909772	0.209539977817302	0.219584189238194	0.0283457191358591	0.228993575998509	-0.084147291721065	0.305930369808796	-0.00821891311856212	0.0466748177124881	-0.0382454338955362	0.149892852747437	0.244719396879744	-0.117116985902201	0.0648177322394576	0.0382822805180784	0.198538088070834	0.400046536800939	0.0606323557723728	0.248098380349454	0.330556897920866	0.453756171956977	0.107223457299041	0.40651696085482	0.18313898884719	0.0316839473880523	-0.0963851263565289	0.106499289729593	0.194450907648626	0.27793209728812	-0.459916634220322	-0.256873186620609	-0.167564853429207	-0.0833029615467989	-0.249063886894153	-0.280880571041709	-0.177238506937459	-0.24456782674219	-0.349948390793753	-0.380997821165546	-0.436823646036523	-0.402355252457512	-0.225509920438858	-0.11466838912096	-0.172168130131876	-0.154778743996897	-0.151318496674689	-0.0775887329007052	-0.324258197407962	-0.184920867282177	-0.115372782828088	-0.419908445279328	-0.0502738354633139	-0.306582242120654	0.0910310980719261	-0.116660553518677	-0.20536997258949	-0.208161758149401	0.149516781197922
Interferon_19272155	-0.0574287826290047	0.0211984339304245	-0.0988273831052113	-0.334809618727986	-0.156585007723164	-0.280924068528112	0.108794049363961	-0.192248651176028	-0.253514999538959	-0.178996007067335	-0.452165506012867	0.143541288771256	-0.178366645659811	0.495919459046783	0.403021251106694	0.448182574201095	-0.299357261531815	-0.278173034354313	-0.0824711353939575	0.0267398953609274	0.226496084902562	0.0256012997506491	0.325279099518692	-0.107278658724105	0.223012415811513	0.273371461570484	0.423278821711987	0.274525612744219	0.236856555714489	0.41777973012721	0.345109999374519	0.155965136832847	-0.189922544145082	-0.14450979011394	-0.0745647331627606	0.105329429101532	-0.218658558968258	-0.203761039226978	-0.316974599011824	-0.148721317461019	-0.418686822724459	-0.457680595323423	-0.384790548112346	-0.274670306596788	-0.077648332586932	-0.229399179820742	0.433818509118735	0.401232657480547	0.465029518936938	0.430106960090593	0.488585492586628	0.494755882949561	0.474081769088429	0.414813139043284	0.356656887077627	0.381804699060193	0.210540492489077	0.263492798943809	0.162572588518101	0.344802112568547	0.198796163729111	-0.193449951061025	-0.0960326345695166	0.110995974623721	0.261188110262517	0.100494168314687	0.220225475022356	-0.254927905315248	-0.0939019066456769	-0.0558337497168896	0.0135765572625383	0.0491430886702543	0.257005754416832	0.291715212545441	0.28430732560318	-0.200958918121877	-0.231287325406311	-0.108348455934673	-0.379436130259025	-0.0241143742730676	-0.413871835870669	-0.461054929480544	-0.186777733938071	0.194301655447712	0.134011133064792	-0.340023880009101	-0.31109829837612	0.192471623645398	-0.0601357279940709	-0.103211054941943	0.319979898135931	0.142257429851868	-0.220479465113168	-0.222822926163669	-0.318714643408235	0.349839426629376	0.329632723272361	0.334643603315281	0.492519917924231	0.3670623231049	0.374642979341292	-0.355324132658643	-0.398251023394033	-0.299310815210632	-0.12703367497041	-0.338215874338551	-0.191969957438593	-0.455816172464038	-0.445513692839848	-0.391367890291654	-0.346451320722059	-0.340823379767587	-0.362516105665958	-0.269613437441364	-0.257257996009689	-0.296592072638423	-0.34577952345659	-0.42778545776849	-0.423477930379747	-0.263507027438092	-0.0851870479617048	-0.196290797664984	-0.134836774952619	-0.30023591333643
LCK_19272155	-0.0561551824375436	-0.0354564716761734	0.183449882937947	0.105514100527865	0.101590921728268	0.149415900380823	0.100860044229662	0.121174725370077	0.17401116106483	0.00306901346961894	-0.177277474613533	-0.0417086821196979	0.0714479181458543	-0.331917233512348	-0.199641822453994	-0.168238039841682	-0.0338477690833114	-0.232720211206199	-0.128123542410786	-0.290446366417592	-0.059028026912939	0.036213476148061	-0.0261550769785652	-0.224619232549443	-0.111146656719353	0.0134614840093422	-0.122389805880059	-0.0222567382120832	-0.12784918378631	0.113353047678768	-0.00202758426558175	0.00346727052612068	0.334272000404334	0.0616342743831602	0.16841318482159	0.0466263308465335	0.0987357329366488	0.305757477343339	0.216003443322056	0.295146011336513	0.347219302092709	0.128632479761247	0.148164745096942	0.422178682605811	0.294418498519802	0.395252594273475	0.445895240909965	0.458969024760818	0.367769712971188	0.388938845396608	0.377721888894134	0.273227397719991	0.273706166292469	0.246976241983394	0.225110434881691	0.0409844944332665	0.217598170294194	0.193220272205956	0.224096480090633	0.17155611928333	0.00977239733160293	0.222270746325462	0.164674262687788	0.21960165135621	0.0965017756616568	-0.0115669063010816	0.227998640887989	0.389048610944877	0.421048586597961	0.333831427846677	0.370325173407097	0.473289066663155	0.417983090601285	0.184127054692733	0.25548350973637	0.112639453275261	0.271296662534211	0.407001150811049	0.399639227625592	0.184280210861511	-0.115279800646569	0.179289669107982	-0.111814106096433	-0.234507466971221	-0.11476957810375	0.13730132801177	0.0636302144753324	0.348785929239346	0.28048321959436	0.151770848031445	0.138669006683208	0.199533693314823	0.166348220728916	0.0226857540251987	0.091447589139305	-0.3157726965456	-0.240215689930623	-0.194577306033415	-0.255053454790885	-0.0137311347419041	-0.0928576142555003	-0.161304146697713	-0.274585438862024	-0.294181150146633	-0.32735034676656	-0.297220185969999	-0.318065242174619	-0.297703820366853	-0.309394450755561	-0.300015781775717	-0.255682759375626	-0.17856022618245	-0.0251137386488115	-0.0152745012738585	-0.15098234692344	-0.178372390702532	-0.232069243333596	-0.244756232725418	-0.189455004741394	-0.0342204878687757	-0.16977877380137	-0.0309361327355758	-0.0371115991381501	0.0164064515573641
MHC.I_19272155	0.22353061174584	0.125850000769402	0.143930416217167	0.096593164023149	0.186696262022137	0.128267120261877	0.168776601747977	-0.108535671758613	0.0235030162839433	-0.182116819587904	-0.479932904862313	-0.300569844438216	-0.177288918367085	0.179182989606702	0.0342033104319829	-0.173310877367584	0.183694154900706	-0.11018651108135	0.147965155084886	0.200252459559116	0.409049102755156	0.285325311641603	0.449888405582638	0.492404229466887	0.150735152378635	-0.202593285848862	-0.117555772444215	0.0127117795032756	0.0347762731563344	-0.04403234551705	0.2429364138948	0.140081892154813	-0.262208468886848	0.129219934760089	-0.394534935787204	0.169586480637886	-0.173071336816213	0.143911812803621	0.0946207077831861	-0.275989277837895	-0.480891264181764	-0.362143505395202	0.0719252250253248	0.110848699333531	0.156307499702516	0.175091692153921	0.485156505637994	0.326658582224098	0.489770908428046	0.495424158570255	0.476103806032129	0.171136641310615	0.426023974306072	0.299903760885453	0.210736554938097	0.303040176925427	0.370780298891132	0.391053617188015	-0.0630327474633605	-0.134205536942577	0.173378234844727	0.427541916005213	0.459671394382625	0.195402415768425	0.137828958152882	-0.389598329452348	-0.207306876116473	0.356748018187904	0.348891594875042	0.397277790379402	0.136532172079872	0.224254104181051	0.406759438652081	-0.449799962658755	-0.387599856657362	0.403725242462937	-0.412493404057384	-0.0763258987976311	0.105799265486781	0.0259863556837501	-0.424235192017149	0.162191333837544	-0.1567804510812	-0.0415171079259734	0.144228843483081	-0.1166708620646	-0.217075859378416	-0.425024032172957	0.269043657599572	0.190405229445213	0.369915524148471	0.134456654235477	0.11894046114023	-0.14581827047662	-0.143004648207801	-0.341667596928133	-0.369708938041537	0.0337013292009152	0.39267098438669	-0.363956041213563	0.427226619561521	-0.372255960448203	-0.339375260412686	-0.364586934703894	-0.325490030455282	-0.203964952103211	-0.0837941582698784	-0.407456913839029	-0.211806560286975	-0.259908307111559	-0.40232199472441	-0.394136111471386	-0.0536139768584951	-0.169865531436828	-0.440993623245477	-0.467197131700533	-0.458156923728228	-0.435896196629892	-0.266491835335997	0.229294758721673	0.343307799549355	0.261372824930157	0.0494813148483773	0.0266953190774215
MHC.II_19272155	0.157078575606155	0.0662579087624401	0.106414224183261	0.132117597059283	0.159477149848384	0.0846335076765466	0.0895361419042164	0.16825650799514	0.33299026847459	-0.0858100982535827	-0.0172050013248482	0.00860078449208273	-0.105324421658625	-0.388370568182418	-0.292558701015479	-0.262351651056711	-0.147478164601921	-0.180948951164637	-0.275126187168688	-0.185933934166203	0.0652857789495861	0.0142071386225495	0.079510625193048	-0.0288361587174673	-0.194668625013701	-0.097285738274391	-0.171541573278561	0.00969871058946435	-0.0668385015369765	-0.065899824753971	-0.070067559986023	0.1209343062882	0.254692093167111	0.0987884426883025	0.0776040633382803	0.194430317191795	0.12893012108445	0.261800546186295	0.324896396266084	0.214633712522936	0.363870317566937	0.136018263150389	0.233760774621249	0.442177597035075	0.253083144331462	0.287762076690002	0.441953455650925	0.485580187737567	0.401082085426102	0.408850104578606	0.337466364933357	0.203777516894397	0.329599282837062	0.0684181520376282	0.161914426815573	0.185229408571285	0.157013010447557	0.221164264020085	0.354742065193756	0.188120415866822	0.247930437091071	0.280868191210671	0.369309798015178	0.342467795089638	0.0648924138788783	0.298011181241579	0.278220473919402	0.342892613282828	0.395890861772211	0.406139417722683	0.366064269433805	0.468478199227881	0.307686529549783	0.154914684624593	0.306716440445952	0.359850170886113	0.236429619262628	0.328003245401991	0.324508786853258	0.291594568749193	-0.172651725491507	-0.101098388688781	-0.345409342176341	-0.215382897742205	-0.234261376875142	0.0678069495482129	0.0311429196256762	0.22139207579328	0.310969458971262	0.171783338691153	0.340916237592173	0.0890767383823323	0.256511371020295	0.233361850639909	0.128116391025373	-0.179626258006623	-0.189854107736078	-0.244024193074213	-0.390877568454227	-0.0808412831505908	-0.0235693750380141	-0.0966289516733126	-0.212016063264642	-0.401355464031126	-0.421378315420317	-0.346520407561442	-0.333063055168555	-0.192757003272159	-0.144887336040885	-0.189500703602606	-0.350742706762013	-0.252533684128012	-0.154159025407668	-0.09308434336345	-0.181621545113919	-0.108458188764827	-0.194943353595093	-0.373356094214903	-0.264884649754517	-0.0966133840046404	-0.106589748530917	-0.153520237161302	-0.175793174028478	0.0371149041720281
STAT1_19272155	0.027963178222451	-0.101086780182068	0.0827956785652923	0.115759994447831	0.0236287291951646	-0.383498300081648	-0.0452639301427326	-0.0721649766163416	-0.232185894676474	-0.103123874153009	-0.164714620852988	-0.0316727899291838	0.0249747327322285	0.31209309013705	0.360537240459768	0.21517227874688	-0.00430699841307731	-0.0802578716307553	0.202781488639986	-0.151196980793169	0.0110147347011133	0.179514380296192	0.280904205925863	0.181250812589803	0.0603036255956063	0.00983363660056227	0.213070554958932	0.00263592201008728	0.190468500512319	0.10001275809414	0.423479714116233	0.179179467213602	0.0674182630903332	-0.281871816051335	-0.0551077524043414	-0.102306225942399	-0.185171976869683	0.122073018110464	-0.0201588465226167	0.0183945390619473	-0.139683564078014	-0.338977669395404	-0.136997911018459	0.0569599738879243	-0.223026606617655	0.175687393881303	0.475628062679665	0.491435030902104	0.477291931511058	0.454640294154505	0.482223913683717	0.463024549448785	0.339193828878505	0.364346499069584	0.438161060878241	0.262269185685796	0.409391727878599	0.425473360450807	0.379345290643621	0.274387497065934	0.481386723422729	0.256100846296844	0.235359522299261	0.429202811306053	0.178164836490874	0.36941676840608	0.245288782012022	0.314001085778304	0.350979138557965	0.427314209698595	0.242589222885586	0.481720078826884	0.378449892575311	-0.149400171881524	0.110000909968528	0.204003853344989	0.286964079519705	0.182699697931824	0.0861739582249987	0.0929972195037703	-0.427975376851224	-0.316980624740083	-0.437631305105096	-0.153078012967331	-0.154977597247021	-0.189013114615066	-0.354115314402931	-0.206865654649444	-0.0659181763432412	0.0330995415711375	0.22497501364924	0.209365284013423	0.00853432703414925	0.00939223155330871	-0.0509369199768107	-0.0172499247234856	0.248161986262643	0.225736295220817	0.1741934540361	0.198570402260678	0.377560195745612	-0.297712784999733	-0.353296196707447	-0.355715951471651	-0.345087275960557	-0.0228759488982111	-0.175723610549125	-0.423342616893385	-0.3980164658312	-0.335899089045633	-0.324057239791357	-0.422122022415743	-0.235608948994596	-0.211472360598589	-0.212975657177951	-0.318821356813153	-0.376320015815261	-0.34470344243867	-0.104467040573797	-0.037969166242112	-0.272375535526918	0.0101497338292791	-0.00578813036641357	-0.0131074712667461
