GSM1296956	GSM1296958	GSM1296960	GSM1296962	GSM1296964	GSM1296966	GSM1296968	GSM1296970	GSM1296972	GSM1296974	GSM1296976	GSM1296978	GSM1296980	GSM1296982	GSM1296984	GSM1296986	GSM1296988	GSM1296990	GSM1296992	GSM1296994	GSM1296996	GSM1296998	GSM1297000	GSM1297002	GSM1297004	GSM1297006	GSM1297008	GSM1297010	GSM1297012	GSM1297014	GSM1297016	GSM1297018	GSM1297020	GSM1297022	GSM1297024	GSM1297026	GSM1297028	GSM1297030	GSM1297032	GSM1297034	GSM1297036	GSM1297038	GSM1297040	GSM1297042	GSM1297044	GSM1297046	GSM1297048	GSM1297050	GSM1297052	GSM1297054	GSM1297056	GSM1297058	GSM1297060	GSM1297062	GSM1297064	GSM1297066	GSM1297068	GSM1297070	GSM1297072	GSM1297074	GSM1297076	GSM1297078	GSM1297080	GSM1297082	GSM1297084	GSM1297086	GSM1297088	GSM1297090	GSM1297092	GSM1297094	GSM1297096	GSM1297098	GSM1297100	GSM1297102	GSM1297104	GSM1297106	GSM1297108	GSM1297110	GSM1297112	GSM1297114	GSM1297116	GSM1297118	GSM1297120	GSM1297122	GSM1297124	GSM1297126	GSM1297128	GSM1297130	GSM1297132	GSM1297134	GSM1297136	GSM1297138	GSM1297140	GSM1297142	GSM1297144	GSM1297146	GSM1297148	GSM1297150	GSM1297152	GSM1297154	GSM1297156	GSM1297158	GSM1297160	GSM1297162	GSM1297164	GSM1297166	GSM1297168	GSM1297170	GSM1297172	GSM1297174	GSM1297176	GSM1297178	GSM1297180	GSM1297182	GSM1297184	GSM1297186	GSM1297188	GSM1297190	GSM1297192	GSM1297194	GSM1297196	GSM1297198	GSM1297200	GSM1297202	GSM1297204	GSM1297206	GSM1297208	GSM1297210	GSM1297212	GSM1297214	GSM1297216	GSM1297218	GSM1297220	GSM1297222	GSM1297224	GSM1297226	GSM1297228	GSM1297230	GSM1297232	GSM1297234	GSM1297236	GSM1297238	GSM1297240	GSM1297242	GSM1297244	GSM1297246	GSM1297248	GSM1297250	GSM1297252	GSM1297254	GSM1297256	GSM1297258	GSM1297260	GSM1297262	GSM1297264	GSM1297266	GSM1297268	GSM1297270	GSM1297272	GSM1297274	GSM1297276	GSM1297278	GSM1297280	GSM1297282	GSM1297284	GSM1297286	GSM1297288	GSM1297290	GSM1297292	GSM1297294	GSM1297296	GSM1297298	GSM1297300	GSM1297302	GSM1297304	GSM1297306	GSM1297308	GSM1297310	GSM1297312	GSM573899	GSM573900	GSM573901	GSM573902	GSM573903	GSM573904	GSM573905	GSM573906	GSM573907	GSM573908	GSM573909	GSM573910	GSM573911	GSM573912	GSM573913	GSM573914	GSM573915	GSM573916	GSM573917	GSM573918	GSM573919	GSM573920	GSM573921	GSM573922	GSM573923	GSM573924	GSM573925	GSM573926	GSM573927	GSM573928	GSM573929	GSM573930	GSM573931	GSM573932	GSM573933	GSM573934	GSM573935	GSM573936	GSM573937	GSM573938	GSM573939	GSM573940	GSM573941	GSM573942	GSM573943	GSM573944	GSM573945	GSM573946	GSM573947	GSM573948	GSM573949	GSM573950	GSM573951	GSM1148929	GSM1148930	GSM1148931	GSM1148932	GSM1148933	GSM1148934	GSM1148935	GSM1148936	GSM1148937	GSM1148938	GSM1148939	GSM1148940	GSM1148941	GSM1148942	GSM1148943	GSM1148944	GSM1148945	GSM1148946	GSM1148947	GSM1148948	GSM1148949	GSM1148950	GSM1148951	GSM1148952	GSM1148953	GSM1148954	GSM1148955	GSM1148956	GSM1148957	GSM1148958	GSM1148959	GSM1148960	GSM1148961	GSM1148962	GSM1148963	GSM1148964	GSM1148965	GSM1148966	GSM1148967	GSM1148968	GSM1148969	GSM1148970	GSM1148971	GSM1148972	GSM1148973	GSM1148974	GSM1148975	GSM1148976	GSM1148977	GSM1148978	GSM1148979	GSM1148980	GSM1148981	GSM1148982	GSM1148983	GSM1148984	GSM1148985	GSM1148986	GSM1148987	GSM1148988	GSM1148989	GSM1148990	GSM1148991	GSM1148992	GSM1148993	GSM1148994	GSM1148995	GSM1148996	GSM1148997	GSM1148998	GSM1148999	GSM1712860	GSM1712861	GSM1712862	GSM1712863	GSM1712864	GSM1712865	GSM1712866	GSM1712867	GSM1712868	GSM1712869	GSM1712870	GSM1712871	GSM1712872	GSM1712873	GSM1712874	GSM1712875	GSM1712876	GSM1712877	GSM1712878	GSM1712879	GSM1712880	GSM1712881	GSM1712882	GSM1712883	GSM1712884	GSM1712885	GSM1712886	GSM1712887	GSM1712888	GSM1712889	GSM1712890	GSM1712891	GSM1712892	GSM1712893	GSM1712894	GSM1712895	GSM1712896	GSM1712897	GSM1712898	GSM1712899	GSM1712900	GSM1712901	GSM1712902	GSM1712903	GSM1712904	GSM1712905	GSM1712906	GSM1712907	GSM1712908	GSM1712909	GSM1712910	GSM1712911	GSM1712912	GSM1712913	GSM1712914	GSM1712915	GSM1712916	GSM1712917	GSM1712918	GSM1712919	GSM1712920	GSM1712921	GSM1712922	GSM1712923	GSM1712924	GSM1712925	GSM1712926	GSM1712927	GSM1712928	GSM1712929	GSM1712930	GSM1712931	GSM1712932	GSM1712933	GSM1712934	GSM1712935	GSM1712936	GSM1712937	GSM1712938	GSM1712939	GSM1712940	GSM1712941	GSM1712942	GSM1712943	GSM1712944	GSM1712945	GSM1712946	GSM1712947	GSM1712948	GSM1712949	GSM1712950	GSM1712951	GSM1712952	GSM1712953	GSM1712954	GSM1712955	GSM1712956	GSM1712957	GSM1712958	GSM1712959	GSM1712960	GSM1712961	GSM1712962	GSM1712963	GSM1712964	GSM1712965	GSM1712966	GSM1712967	GSM1712968	GSM1712969	GSM1712970	GSM1712971	GSM1712972	GSM1712973	GSM1712974	GSM1712975	GSM1712976	GSM1712977	GSM1712978	GSM1712979	GSM1712980	GSM1712981	GSM1712982	GSM1712983	GSM1712984	GSM1712985	GSM1712986	GSM1712987	GSM1712988	GSM1712989	GSM1712990	GSM1712991	GSM1712992	GSM1712993	GSM1712994	GSM1712995	GSM1712996	GSM1712997	GSM1712998	GSM1712999	GSM1713000	GSM1713001	GSM1713002	GSM1713003	GSM1713004	GSM1713005	GSM1713006	GSM1713007	GSM1713008	GSM1713009	GSM1713010	GSM1713011	GSM1713012	GSM1713013	GSM1713014	GSM1713015	GSM1713016	GSM1713017	GSM1713018	GSM1713019	GSM1713020	GSM1713021	GSM1713022	GSM1713023	GSM1713024	GSM1713025	GSM1713026	GSM1713027	GSM1713028	GSM1713029	GSM1713030	GSM1713031	GSM1713032	GSM1713033	GSM1713034	GSM1713035	GSM1713036	GSM1713037	GSM1713038	GSM1713039	GSM1713040	GSM1713041	GSM1713042	GSM1713043	GSM1713044	GSM1713045	GSM1713046	GSM1713047	GSM1713048	GSM1713049	GSM1713050	GSM1713051	GSM1713052	GSM1713053	GSM1713054	GSM1713055	GSM1713056	GSM1713057	GSM1713058	GSM1713059	GSM1713060	GSM1713061	GSM1713062	GSM1713063	GSM1713064	GSM1713065	GSM1713066	GSM1713067	GSM1713068	GSM1713069	GSM1713070	GSM1713071	GSM1713072	GSM1713073	GSM1713074	GSM1713075	GSM1713076	GSM1713077	GSM1713078	GSM1713079	GSM1713080	GSM1713081	GSM1713082	GSM1713083	GSM1713084	GSM1713085	GSM1713086	GSM1713087	GSM1713088	GSM1713089	GSM1713090	GSM1713091	GSM1713092	GSM1713093	GSM1713094	GSM1713095	GSM1713096	GSM1713097	GSM1713098	GSM1713099	GSM1713100	GSM1713101	GSM1713102	GSM1713103	GSM1713104	GSM1713105	GSM1713106	GSM1713107	GSM1713108	GSM1713109	GSM1713110	GSM1713111	GSM1713112	GSM1713113	GSM1713114	GSM1713115	GSM1713116	GSM1713117	GSM1713118	GSM1713119	GSM1713120	GSM1713121	GSM1713122	GSM1713123	GSM1713124	GSM1713125	GSM1713126	GSM1713127	GSM1713128	GSM1713129	GSM1713130	GSM1713131	GSM1713132	GSM1713133	GSM3450133	GSM3450134	GSM3450135	GSM3450136	GSM3450137	GSM3450138	GSM3450139	GSM3450140	GSM3450141	GSM3450142	GSM3450143	GSM3450144	GSM3450145	GSM3450146	GSM3450147	GSM3450148	GSM3450149	GSM3450150	GSM3450151	GSM3450152	GSM3450153	GSM3450154	GSM3450155	GSM3450156	GSM3450157	GSM3450158	GSM3450159	GSM3450160	GSM3450161	GSM3450162	GSM3450163	GSM3450164	GSM3450165	GSM3450166	GSM3450167	GSM3450168	GSM3450169	GSM3450170	GSM3450171	GSM3450172	GSM3450173	GSM3450174	GSM3450175	GSM3450176	GSM3450177	GSM3450178	GSM3450179	GSM3450180	GSM3450181	GSM3450182	GSM3450183	GSM3450184	GSM3450185	GSM3450186	GSM3450187	GSM3450188	GSM3450189	GSM3450190	GSM3450191	GSM3450192	GSM3450193	GSM3450194	GSM3450195	GSM3450196	GSM3450197	GSM3450198	GSM3450199	GSM3450200	GSM3450201	GSM3450202	GSM3450203	GSM3450204	GSM3450205	GSM3450206	GSM3450207	GSM3450208	GSM3450209	GSM3450210	GSM3450211	GSM3450212	GSM3450213	GSM3450214	GSM3450215	GSM3450216	GSM3450217	GSM3450218	GSM3450219	GSM3450220	GSM3450221	GSM3450222	GSM3450223	GSM3450224	GSM3450225	GSM3450226	GSM3450227	GSM3450228	GSM3450229	GSM3450230	GSM3450231	GSM3450232	GSM3450233	GSM3450234	GSM3450235	GSM3450236	GSM3450237	GSM3450238	GSM3450239	GSM3450240	GSM3450241	GSM3450242	GSM3450243	GSM3450244	GSM3450245	GSM3450246	GSM3450247	GSM3450248	GSM3450249	GSM3450250	GSM3450251	GSM3450252	GSM3450253	GSM3450254	GSM3450255	GSM3450256	GSM3450257	GSM1076727	GSM1076729	GSM1076731	GSM1076733	GSM1076735	GSM1076737	GSM1076739	GSM1076741	GSM1076743	GSM1076745	GSM1076747	GSM1076749	GSM1076751	GSM1076753	GSM1076755	GSM1076757	GSM1076759	GSM1076761	GSM1076763	GSM1076765	GSM1076767	GSM1076769	GSM1076771	GSM1076773	GSM1076775	GSM1076777	GSM1076779	GSM1076781	GSM1076783	GSM1076785	GSM1076787	GSM1076789	GSM1076791	GSM1076793	GSM1076795	GSM1076797	GSM1076799	GSM1076801	GSM1076803	GSM1076805	GSM1076807	GSM1076809	GSM1076811	GSM1076813	GSM1076815	GSM1076817	GSM1076819	GSM1076821	GSM1076823	GSM1076825	GSM1076827	GSM1076829	GSM1076831	GSM1076833	GSM1076835	GSM1076837	GSM1076839	GSM1076841	GSM1076843	GSM1076845	GSM1076847	GSM1076849	GSM1076851	GSM1076853	GSM1076855	GSM1076857	GSM1076859	GSM1076861	GSM1076863	GSM1076865	GSM1076867	GSM1076869	GSM1076871
0.301392011641654	0.120363407808486	0.274914548540254	0.0671499321826702	-0.11941302630142	0.332551045482913	0.348591068847009	0.246345315528031	0.299972022447152	0.557588476243701	0.0138113474001996	0.260755942744591	0.255560411266038	0.168166139875535	0.0396614995078588	0.130667499725617	0.15356523524382	0.0117990486657844	0.152110988303225	0.124056668836698	0.190507189829948	0.461558122869785	0.311455623275624	0.336419433776594	0.40782494276458	0.347823033960613	0.205769131964359	0.0569642614655841	0.121152435569154	0.504384596083878	-0.00149066676912646	0.285605430352369	0.506632638242981	0.0343691882328079	0.194106441814396	0.337113658009923	-0.0109210218224094	0.119100755376002	0.106739654108375	-0.0381988451452218	0.0525625653588252	0.199381803570937	0.204714204402389	0.29938904648812	0.354440651744674	0.270811680565174	0.291230121290996	0.391382181484726	0.23773757776418	0.348212767608122	0.161600269729147	0.192070841523704	0.096604831031248	0.284014355604797	0.402117332708123	0.285106521551776	0.220218478622971	0.386570733333172	0.244638415294011	0.0174327615347128	-0.102921715133152	-0.317780967276588	-0.306266195321705	0.462137467958893	-0.0572839864083454	0.018766581776827	-0.252291397622624	-0.254909704886141	-0.278521359065331	-0.193542965295176	-0.444249415355827	-0.441726584374785	-0.30483799273619	-0.0393800520922147	-0.419099138303392	0.0236664711057219	-0.0645932596227364	-0.290182559302039	-0.0950843841986273	-0.217488749024535	0.257453299892541	0.321042933806655	-0.185961905825517	-0.33732199630381	-0.0403981059568862	-0.600004080594766	-0.11304252545308	-0.378200134807159	-0.0215551873330157	-0.242107409828419	-0.132873786092649	-0.0915462366454699	-0.21396401689705	0.392530820193169	0.0840021333480022	-0.433942275393103	-0.195522038455666	0.0362723612912121	-0.440317518890655	-0.457095276592934	-0.694883324755752	-0.27876470144216	-0.374531337833712	-0.485600950288094	0.293750932648573	0.244791596507652	-0.231160196078117	-0.273591276479447	0.182712548851971	-0.193101462554771	0.223893671143525	0.425216196582948	-0.530785953487568	-0.224669395621036	-0.454913687318902	0.0470774888827902	-0.449762975343295	-0.203619562114045	-0.352847601034506	-0.161365658471949	0.559199958330897	-0.0440181991674751	0.346852517834695	0.381111756079686	0.128580513192236	0.208598106246552	0.175320773435925	-0.0292959421052558	0.211210072124458	-0.18662757006778	-0.308737830985101	-0.140865871285174	-0.0850164974393453	0.000959080990398403	-0.179463111077482	-0.10312376963966	-0.372073429531621	-0.550478408116288	-0.504750022640602	-0.425362883632178	-0.0327033252150617	-0.161841394160815	0.0606490253222751	0.254990229758942	0.0879808394148302	0.214348397022208	0.103988725145749	0.255181175050489	-0.0204957075055168	-0.0170075217272657	-0.14395511115852	0.0139716447826567	0.0537254956829254	0.109549394361983	-0.040189080687338	-0.352058762022804	-0.0799823633862385	0.134261697258481	0.0633450385790405	-0.0760290530288401	0.27722593721034	-0.383835689452502	-0.0246967353764792	0.122845912252767	-0.0699822239060282	-0.417689097716173	-0.0764935494281017	-0.357022372678159	-0.237489943931417	0.107427379982015	-0.0971640933300889	-0.0181463013821832	0.0365484501864098	-0.0119169131476009	-0.436204180654974	-0.281141978985764	-0.292086981577869	-0.371977627700534	-0.408583909773669	0.365157412079899	-0.16026284359993	-0.307270642433171	-0.686537020216813	-0.296437399124428	-0.0439130339078915	-0.307807679464429	-0.208217122498695	0.24199942267935	-0.172374388300185	-0.0971664721468036	0.0402209918534857	-0.0314415401437292	0.111662399385248	-0.0714025539424397	-0.36309374416452	0.394512276655958	-0.289466718339672	-0.267437386226801	0.152317369412919	0.0710903956829397	-0.288683536051199	0.0923213756680372	0.369827817961388	0.194198794441624	0.313605039534069	-0.211146731262741	0.554256474610861	0.0728321628558661	0.114579241627294	0.233783904122389	-0.17978340586459	0.364370969533272	-0.270044202392145	-0.0369317931471798	-0.426731060381942	0.353139220224811	-0.013539491130017	-0.0681793295141907	-0.128291212419903	0.318502730294426	-0.231747352462337	0.087369235674442	0.26397271548048	-0.0773440911040265	0.491049794932821	0.430313769257693	0.0641417318091909	0.148470222438529	-0.120284920600527	0.451538677717187	-0.319481899910152	0.294717004877698	-0.011021146884636	0.172781219350955	-0.432534319749757	-0.386864601554205	0.0496549925353249	-0.282100583648513	-0.263254370227744	-0.264342279339797	0.0155506500581688	0.241852027637907	0.117840115576322	-0.268431878207436	-0.216449193828695	-0.0827480292974036	-0.200883958408594	-0.0220809476904301	-0.298694753622297	0.0246119694618043	0.20782086297059	-0.339176605654885	0.0928544376223434	0.0942222343540789	-0.415642462563577	0.158169358184864	-0.187015104085674	0.175225297406362	0.184501764134171	-0.122016181829298	0.424337471268306	0.283713916332837	0.0125542524462687	0.450051214509111	-0.187586938550886	0.385304741552647	0.272170500446728	0.308835910693678	-0.452276582398763	0.252363394379291	-0.010866218090423	0.163270278628893	0.167988344552078	-0.174041396445424	0.0905512285556536	0.00176742977978073	0.137463618967089	-0.0998711062593738	0.0284273576600833	0.0853248097717115	0.500066376030264	0.30812448813919	0.0634035707748588	-0.122770960255739	0.0735752333455012	-0.242669669954538	0.0266964190933461	-0.0769439325180696	0.380080613648984	-0.0897157696689401	-0.63380206363407	-0.29132849201017	-0.193559740251524	-0.225067387983539	-0.0869733236181524	-0.282882885256446	0.116481446370713	-0.33262938837503	0.0548100683144096	-0.222194990438793	-0.127240366720046	0.23639221010191	-0.0796081650840423	0.269357521327404	0.278639511801133	0.097407799180721	-0.0789802638210947	0.211617060915012	-0.134453933069252	-0.368158557980573	-0.353395999756589	-0.169005850753499	-0.100526196059057	-0.0606504978575922	-0.0784065152776034	0.524814362647349	0.102159332146184	-0.39697227844176	0.131316698275999	0.00246599295114638	-0.249695928817395	0.187696256249763	0.521690467647036	-0.312428387718439	-0.232881534871253	-0.0422828309807512	0.122839233859125	-0.297534317431148	0.138525800202004	0.203278430792566	0.0491980272673721	0.0217027950178861	-0.251888386784408	-0.0839168298554714	-0.0141763845923616	0.293651737820533	0.0520682942079623	-0.0871193066437003	-0.151568082028672	-0.0745917881423416	0.0870682681179452	-0.148615839803355	0.493067655679689	0.157944901373426	0.12569838182188	0.0783849188563645	0.409224289240569	0.368350333687916	-0.183421881894875	-0.404913224266617	-0.162332083752841	-0.425989869134468	-0.115691633444131	0.166468051212665	-0.0565049926004491	-0.179073652826451	0.219278597752733	-0.196606741477737	0.153858823804644	0.162873355170101	0.0225853941100265	0.226709494288074	0.119084092230778	-0.0523671005441705	-0.0115562621518042	0.194391571087616	0.160176382471083	-0.0207729077538755	-0.14305571710662	-0.163728031658827	-0.0598802395209413	-0.174322572609385	-0.152646708090185	-0.156440197405659	-0.241374284482524	0.410653429653275	0.228553647977867	-0.327451203317291	-0.158545957616446	-0.0206646652543009	0.533853368349842	-0.048290374982548	-0.286745811319743	0.134805150637591	-0.259882807368912	0.0778961584069099	-0.148145317627042	0.264898773880827	0.123351265258724	0.238524284627359	0.217883095327025	0.0141885114435303	-0.0689835722082289	0.0896055480657218	0.00955232392358346	0.205471563139393	0.118477331052198	0.119262061018931	0.289079235788073	0.161563372406268	0.510557485663875	-0.0822394454506177	0.0201531472422856	-0.0701339741933307	0.199928442678153	0.298184862545422	0.0463376801703958	-0.0497037456902639	0.218098499121351	0.0340823177796477	-0.0101112114310095	-0.249952443315331	0.479759018561628	-0.13231823183988	0.0822531897604851	0.0626508014433142	-0.308794161447921	0.136557101002949	-0.101595668032409	0.0352264925081918	-0.320681975330341	-0.0578954385018947	0.243252629253217	-0.415485098521269	0.111006690085244	-0.044531450308638	0.00426970323432241	-0.21405304884395	-0.0495936786610924	0.112116346224863	-0.0911199040280041	-0.123797894190733	-0.130182345886709	0.244197763635184	0.0547929587297078	0.139368284321751	-0.190545887049293	0.0144488352795284	-0.0232852719031633	0.29989147851013	-0.0726889907626087	0.0746510169427644	-0.19375671521537	0.235251710284785	-0.0867502754468	-0.0211383771048939	-0.34792574343776	-0.354365539782038	0.164331126518511	-0.047842707735143	0.170200057899481	0.183090615042598	-0.491447035353615	-0.189166588625292	0.0843448807740987	0.0822640433418996	-0.032674720224787	0.158957034181392	-0.352303589439162	0.340066456985178	0.0129839235416009	-0.244554490277309	0.0947926312200419	0.0559746556651009	-0.073255405985208	0.344312296018819	-0.200302043495596	0.0170673936227325	0.109955062244952	-0.0195130834924667	0.0603510219705059	0.0467375688184191	-0.0613059595095449	-0.163951340486979	-0.0954257253686548	-0.0496949660099665	-0.24845449771123	0.0288928636234105	-0.0764516559412217	0.248263990534173	-0.330551527255182	-0.111895453967035	-0.0929344429763349	0.0698079285410961	-0.0517875548830752	0.260391814134511	0.00233824303158051	0.0437696036498483	0.228107263826517	0.115964419757515	0.154658759499499	0.241062820816553	0.362791138596803	0.0879981796085409	0.0540351215577772	0.110481425864293	-0.0561733675505979	0.184778068310865	0.106119664624187	0.329618129079482	0.237001990642588	0.250900564528131	0.517030314312674	0.485038354514926	0.299492182697367	0.434447244404088	-0.132342782859075	0.0151252431639648	0.39799510591743	0.253377019322382	0.307047196701787	-0.0647298523498274	0.222320219850095	0.310569638066379	0.321019059421807	0.176511679248148	0.310710697666008	0.291583759529802	0.486280040112305	0.593739584521519	0.238462918130673	0.0812626878310463	0.102142264800379	0.125665595491228	0.000116674520732662	0.0573400871878737	0.207584236055733	0.0770104677889864	0.119076619685639	0.453499828049109	-0.146057891463767	0.446124266295892	0.339588796215386	0.221144179037042	-0.44852191354001	0.364695694334146	-0.265896777872796	-0.0870165632533655	0.151409506996957	-0.250843440011901	-0.282223660838249	-0.204214603087176	-0.0330758713804351	0.033233347121493	0.118564192778279	-0.147968576304933	-0.223624357659743	0.105598675803175	-0.0226268533031556	0.437689928012031	-0.232391659527552	-0.0476168926823097	0.0532768333974972	-0.220647021625615	-0.128292541563045	-0.184079464316317	-0.085560975227581	-0.0513692126203453	-0.0988986407470279	0.0980126752955091	0.301298581265316	-0.362279785892625	-0.0328680692701423	0.0763889139648866	0.128949746570814	0.145345223167863	0.156401477845534	0.242577423019433	0.138621393333498	0.0958195605198695	-0.075164023041271	0.319918378411646	0.489533381789961	0.068820673209695	0.401861169507911	0.0415105085326088	0.286801261656339	0.281646744195767	-0.225165014886781	0.0460554982730581	0.227229645337114	0.0883827366478465	-0.246473856892176	-0.233667214899548	0.00999782829027476	-0.193093604268393	0.0828844861660281	-0.312982569476562	-0.279872499615047	0.00284550301115841	0.308697339863419	0.194845409775178	-0.316716397165918	0.34728306912972	0.508805216546915	-0.313240495909576	-0.0650237225376822	0.0782275126406221	0.15398804238358	0.220973597706352	0.00375883812425518	-0.215986965072425	0.36575535085677	0.0613297215093819	-0.160798651089595	0.0971737253990617	0.139719924356034	-0.30942429908063	0.164101432587164	-0.131515706129265	0.134067800451304	-0.229424535008555	0.122942130177215	0.346245797515909	0.446030380429755	0.0396591060836278	-0.101338507566112	0.0236468992577726	-0.226997238027511	0.0107465191232358	-0.406031387722506	-0.264682595110675	0.20628990928332	0.25447634654258	0.372599323787638	-0.0772417309949984	-0.454104410586355	0.061736582172792	-0.0808739265594335	0.541383294221577	0.236952122063637	0.146618245826283	0.349019522123886	0.509144195680172	0.403934342372284	-0.282751270228655	0.00680004125265887	0.058679178357353	-0.115506636820553	-0.0106163417901263	0.123562088896722	0.313512563251242	0.29378587330208	-0.324409467383316	-0.353759001788031	0.0471510943627474	0.10365024916607	-0.211273523640822	-0.442217124919775	0.0492239876511005	0.365868362138829	0.352001013685457	0.21349707973551	0.0594727789965503	0.192711264325664	-0.122390190996163	0.242355547382188	-0.224692857401368	-0.144080164772935	-0.424165179602085	-0.0362643350077159	-0.375580595352956	-0.0946974231814158	0.0516169441346957	-0.0221362086380666	0.0974128917220917	-0.0303247136409622	0.243686139307075	-0.543643709291702	0.422565715798354	-0.145057384435075	0.178552084810084	-0.381014180293193	-0.0244991733909163	-0.482398260766897	-0.310354765759036	0.292540642492914	0.345021637919685	0.471864320221436	0.29000980399411	0.0164630176307795	0.486163638808817	-0.0860118387563426	0.237871588180833	0.139759990368628	-0.333350515556247	-0.156215876319884	0.275015753325822	0.0156041286429983	-0.100596296628136	-0.477904803613336	0.325319174024264	0.142682279573704	0.230157120981449	0.185887302472072	-0.374382172116989	0.157154753904842	0.028861189631208	-0.368601499081834	-0.22668929448598	0.485700815555832	0.231161836064975	0.343808166895351	-0.058990520596256	0.319181581124332	-0.258701036162194	-0.328245718761608	-0.0202404080507749	-0.059708713599384	-0.222921663092891	0.00463043316678283	-0.0268337820822821	0.269013050517289	0.502877896401044	0.0785338126285346	-0.332593935839099	0.325355788721444	-0.151446692038303	-0.28479731279109	-0.507323375949098	-0.355541841730008	0.330399768377224	-0.289630850237794	0.2474084049219	-0.329425583954925	0.305639935869433	-0.147714882854572	-0.448352046810324	0.343290482004302	0.504558322485572	0.067608206616958	0.516261443045285	0.415663129238193	0.0723651289514455	-0.189088386612611	-0.0975769284041861	-0.0726810113247042	0.22063648176283	-0.3497369586842	-0.00119181882553346	-0.222889895882013	-0.115663245455182	-0.321787666819644	-0.274770479778045	0.422509025868996	-0.08796140178943	0.0789261505227118	-0.25712835100208	-0.157382395574328	0.0801239550126938	-0.326887879020834	-0.438317468451899	0.322384566653545	-0.135062124100019	-0.00438335362479797	-0.25625094284759	-0.288018406400869	-0.390292649359031	-0.0795289997784296	-0.239815080945589	0.142535027029725	-0.507497040460656	0.137382526613454	0.182361439402064	-0.232210056825716	-0.112719395987257	0.0936767544076678	-0.0442030694994527	0.516620937033038	0.238534712469701	0.261937284398106	-0.0708968453069904	-0.322618044409463	0.26976694188317	-0.445350348437848
